,sig_mos,bak_mos,ovr_mos
dev/1/S17_P17_106.wav,2.164896172023031,3.873281899659919,2.148544125367225
dev/1/S17_P17_107.wav,2.2229068901344227,3.822715055090824,2.237928582194742
dev/1/S17_P17_108.wav,2.5848303872130054,3.846296036328811,2.750562786154366
dev/1/S17_P17_109.wav,2.250133694639601,3.919287435688618,2.110598422981799
dev/1/S17_P17_110.wav,2.2322590087209138,3.6058330664302938,2.1849860429166226
dev/1/S17_P17_111.wav,2.2003559101114867,3.51244965808198,2.180612661716311
dev/1/S17_P17_112.wav,2.1847650343304275,3.760861464835641,2.102629243185293
dev/1/S17_P17_113.wav,2.32262136125821,3.472945801134917,2.238005034543934
dev/1/S17_P17_114.wav,2.2206214495755017,3.671794094760549,2.238593776983673
dev/1/S17_P17_115.wav,2.334584073786412,3.865920821812388,2.472069920716025
dev/1/S17_P17_116.wav,2.3452870061378466,3.927846328274724,2.4579112761488604
dev/1/S17_P17_117.wav,2.330632704213913,3.659062917049635,2.2799406638315367
dev/1/S17_P17_118.wav,2.559801538947197,3.5516067775312137,2.4556359729287367
dev/1/S17_P17_119.wav,2.532421850628493,3.833476151743232,2.4897876647695023
dev/1/S17_P17_120.wav,2.175330009183284,3.705449593195048,2.141148671334144
dev/1/S17_P17_121.wav,2.1782644684754624,3.6016581152419773,2.1614544484827944
dev/1/S17_P17_122.wav,2.1961358671429387,3.6789961413649976,2.142604186426432
dev/1/S17_P17_123.wav,2.208092955602296,3.676683037843229,2.1066503903719487
dev/1/S17_P17_124.wav,2.148361387242999,3.813337293796353,2.2702892025289394
dev/1/S17_P17_125.wav,2.479456107769204,3.786321897596328,2.587343588596989
dev/1/S17_P17_126.wav,2.3358989899971,3.7093269706822496,2.475858229325376
dev/1/S17_P17_127.wav,2.349902339653163,3.688581877592052,2.1740630299792825
dev/1/S17_P17_128.wav,2.276477722736388,3.621400352471308,2.3295439107693974
dev/1/S17_P17_129.wav,2.4738690106226424,3.850596634711882,2.4112001903969595
dev/1/S17_P17_130.wav,2.436379525926558,3.5304073422098634,2.175568851894166
dev/1/S17_P17_131.wav,2.1440586825375827,3.806629587903119,2.131955963742589
dev/1/S17_P17_132.wav,2.28962367490682,3.6458578624335294,2.201302780951901
dev/1/S17_P17_133.wav,2.3942052528082605,3.654123474495667,2.2152509363594173
dev/1/S17_P17_134.wav,2.368175124764264,3.730964818168656,2.2022558165223702
dev/1/S17_P17_135.wav,2.661438029388775,3.944437429928148,2.750050521683672
dev/1/S17_P17_136.wav,2.4279249534366705,3.4734360517225595,2.2512950366158364
dev/1/S17_P17_137.wav,2.482325861615557,3.4729328358654525,2.3493760794470626
dev/1/S17_P17_138.wav,2.2031002408486424,3.636493381037274,2.196872434100719
dev/1/S17_P17_139.wav,2.394988022515496,3.73037581612899,2.179846696132308
dev/1/S17_P17_140.wav,2.3013982117272853,3.58877477799862,2.2949104848659694
dev/1/S17_P17_141.wav,2.190370243636549,3.795009106546314,2.1222672469600097
dev/1/S17_P17_142.wav,2.2914348865574543,3.725472421449462,2.152950558846096
dev/1/S17_P17_143.wav,2.707828196709706,3.723337828562935,2.4112198292954905
dev/1/S17_P17_144.wav,2.442032927865184,3.6550546803011086,2.450080095374658
dev/1/S17_P17_145.wav,2.4580188396778206,3.428849685184161,2.419272715016985
dev/1/S17_P17_146.wav,2.500288612977717,3.461429403614525,2.2881431596320385
dev/1/S17_P17_148.wav,2.157571085915385,3.2895600097395343,2.455880117907832
dev/1/S17_P17_149.wav,2.119026819355981,3.5720622897915293,2.209587587966296
dev/1/S17_P17_150.wav,2.1175517581328847,3.65484415411452,2.14422899980977
dev/1/S17_P17_151.wav,2.319205355183965,3.88538089316792,2.256853873679727
dev/1/S17_P17_152.wav,2.206496535296525,3.777884719550451,2.2634292263983733
dev/1/S17_P17_153.wav,2.0720862636608044,3.6380067178295152,2.1293250530978494
dev/1/S17_P17_154.wav,2.2164868782298672,3.833783726258891,2.25803044739551
dev/1/S17_P17_155.wav,2.250335086955285,3.556538499771833,2.180124359153228
dev/1/S17_P17_156.wav,2.19006130389681,3.9537943928952313,2.126156644241583
dev/1/S17_P17_157.wav,2.2438271263904928,3.7036892986820873,2.2666102298109787
dev/1/S17_P17_158.wav,2.3493398924887074,3.676386026500645,2.2051039963791603
dev/1/S17_P17_160.wav,2.1756966986095856,3.5663420630763167,2.1205162682435845
dev/1/S17_P17_161.wav,2.283930429351971,4.0015732210769706,2.236709200780823
dev/1/S17_P17_162.wav,2.52374743505525,3.803915813607844,2.332164760403275
dev/1/S17_P17_163.wav,2.1850879027049976,3.467860403775177,2.172877522421061
dev/1/S17_P17_164.wav,2.406232720122411,3.554259070504429,2.2247110796199485
dev/1/S17_P17_165.wav,2.128600727057381,3.608420229522844,2.155597368725183
dev/1/S17_P17_166.wav,2.309455488167597,3.638254576306415,2.1247118361896176
dev/1/S17_P17_167.wav,2.296798709681021,3.698549173871763,2.1623576158879456
dev/1/S17_P17_168.wav,2.2187470099810023,3.734689467802368,2.1594075334765988
dev/1/S17_P17_169.wav,2.302601260653491,3.7750394583761935,2.168336501282082
dev/1/S17_P17_170.wav,2.80019721185616,3.878824844468856,2.681245045889671
dev/1/S17_P17_171.wav,2.309312592273168,3.783282464764465,2.4336506057443468
dev/1/S17_P17_172.wav,2.36491476760645,3.873573806371952,2.515509365550199
dev/1/S17_P17_173.wav,2.232608992741641,3.767146187349064,2.212645412394359
dev/1/S17_P17_174.wav,2.3298707679524355,3.826930915308745,2.308210326086759
dev/1/S17_P17_175.wav,2.3690371733524405,3.8219591260045016,2.4493881004635543
dev/1/S17_P17_176.wav,2.2098477589296626,3.772984420706961,2.151693440841342
dev/1/S17_P17_177.wav,2.135587069620465,3.660763889868393,2.1436061486659894
dev/1/S17_P17_178.wav,2.2899451334099186,3.545687740445082,2.132248676811488
dev/1/S17_P17_179.wav,2.293113522356028,3.991521157575398,2.255109710739461
dev/1/S17_P17_180.wav,2.299411609488781,3.920264649400834,2.260804738918341
dev/1/S17_P17_181.wav,2.367566055118403,3.801792928800963,2.214804393497813
dev/1/S17_P17_182.wav,2.1780816492520905,3.617362845702378,2.141265068945193
dev/1/S17_P17_183.wav,2.301143423746725,3.940018690343668,2.59555841424845
dev/1/S17_P17_184.wav,2.1154537655315977,3.561452842034746,2.1184604379501826
dev/1/S17_P17_185.wav,2.3388509986404467,3.7181561837677415,2.301442885598981
dev/1/S17_P17_186.wav,2.3470393485092784,3.871698139664545,2.1837794038140816
dev/1/S17_P17_187.wav,2.410741464565413,3.767747226712925,2.177572481777684
dev/1/S17_P17_188.wav,2.247496981946732,3.825244591641712,2.396695431173652
dev/1/S17_P17_189.wav,2.321359241409519,3.8114809190810863,2.18381772163007
dev/1/S17_P17_190.wav,2.3430433214917703,3.7674899518202594,2.1628612261292504
dev/1/S17_P17_191.wav,2.2931362002678366,3.753109880516972,2.2385642539626267
dev/1/S17_P17_192.wav,2.3009297349662123,3.771525662979434,2.143957516756166
dev/1/S17_P17_193.wav,2.27466115091915,3.8810611198000178,2.18135620164084
dev/1/S17_P17_194.wav,2.397542327490303,3.7051435460131934,2.3512907233887725
dev/1/S17_P17_195.wav,2.199210565603672,3.793474979782468,2.064020981311385
dev/1/S17_P17_196.wav,2.268533457800645,3.7029937311273113,2.148179812383649
dev/1/S17_P17_197.wav,2.3043755223712417,3.341060568132079,2.2902553044246434
dev/1/S17_P17_198.wav,2.334048218549474,3.5458298085665936,2.2044185291478784
dev/1/S17_P17_199.wav,2.1801535452606005,3.694916347417804,2.278979682187649
dev/1/S17_P17_200.wav,2.333693423906133,3.486184987710897,2.1804799100418744
dev/1/S17_P17_201.wav,2.2925901997531555,3.6437477338194313,2.1607560555608925
dev/1/S17_P17_202.wav,2.2502629646391994,3.735732540318765,2.080843157449272
dev/1/S17_P17_203.wav,2.12103504453193,3.699385897168505,2.1891261648835925
dev/1/S17_P17_204.wav,2.1648795737971827,3.801904854844988,2.4692719449813314
dev/1/S17_P17_205.wav,2.249422721478377,3.637503863870461,2.231038321196246
dev/1/S17_P17_206.wav,2.072409216067573,3.536070242104458,2.209902644918643
dev/1/S17_P17_207.wav,2.30945950610198,3.6725647082797694,2.3016153541650173
dev/1/S17_P17_208.wav,2.227348737777384,3.78399722831812,2.2509941513244223
dev/1/S17_P17_209.wav,2.2690795522610143,3.7481810791432175,2.2528989424219352
dev/1/S17_P17_210.wav,2.3841001795324206,3.8025921467515937,2.4014788147103454
dev/1/S17_P17_211.wav,2.4588783142375643,3.926608727366657,2.369777471538089
dev/1/S17_P17_212.wav,2.2291011200794904,3.581478808272704,2.157107987379055
dev/1/S17_P17_213.wav,2.4063974550367813,3.8753799102745896,2.44832363635638
dev/1/S17_P17_214.wav,2.2294047105395265,3.789894072069976,2.31863005096562
dev/1/S17_P17_215.wav,2.216590051835688,3.860775630943111,2.218748728203447
dev/1/S17_P17_216.wav,2.259925754198585,3.7947918820546014,2.214598902721963
dev/1/S17_P17_217.wav,2.437847810033192,3.731606944607484,2.29220601610333
dev/1/S17_P17_218.wav,2.488094561073656,3.7580017067200058,2.323207164895972
dev/1/S17_P17_219.wav,2.2150406882814377,3.8157696303874906,2.296869649061024
dev/1/S17_P17_220.wav,2.2884317079852146,3.9577973316653416,2.405759703929684
dev/1/S17_P17_221.wav,2.1947545867591094,3.853666834296239,2.181224632164265
dev/1/S17_P17_222.wav,2.3819733071366387,3.662491268648764,2.2097443540941253
dev/1/S17_P17_223.wav,2.2971931111099178,3.6609690644927033,2.290400849474895
dev/1/S17_P17_224.wav,2.235757896667823,3.706669216847791,2.4060852557521253
dev/1/S17_P17_225.wav,2.157799749905158,3.766240236780414,2.2336036172319003
dev/1/S17_P17_226.wav,2.436326897250065,3.9555962457900367,2.814295773669508
dev/1/S17_P17_227.wav,2.233262495320257,3.6352708689387456,2.389477189591635
dev/1/S17_P17_228.wav,2.112025986005644,3.7168850603097616,2.429070029283735
dev/1/S17_P17_229.wav,2.708531065415937,3.611227311822531,2.6516464031223
dev/1/S17_P17_230.wav,2.389259573199775,3.66763311155272,2.412479948959372
dev/1/S17_P17_231.wav,2.525553598430668,3.712233102108738,2.434325788052258
dev/1/S17_P17_232.wav,2.177136106323508,3.800297272474963,2.163112717498272
dev/1/S17_P17_233.wav,2.259927826480728,3.8112728926150097,2.199439182524551
dev/1/S17_P17_234.wav,2.276259103256101,3.872353733410158,2.305232468258297
dev/1/S17_P17_235.wav,2.1376565064249813,3.688172074527133,2.171261980961216
dev/1/S17_P17_236.wav,2.761119337836356,3.794192556329092,2.736561773091142
dev/1/S17_P17_237.wav,2.2075555709334065,3.92270821105882,2.209504405445773
dev/1/S17_P17_238.wav,2.4140371214536707,3.991112467449546,2.382791057780267
dev/1/S17_P17_240.wav,2.246781196309261,3.7403653354146025,2.180371156422045
dev/1/S17_P17_241.wav,2.3208976532243426,3.740139869800709,2.127893754268907
dev/1/S17_P17_242.wav,2.36941358571562,3.307362901704115,2.116340259370416
dev/1/S17_P17_243.wav,2.2260396270417333,3.912505572630388,2.294892518954736
dev/1/S17_P17_244.wav,2.2629694903762387,3.9565939381531976,2.1674627892820126
dev/1/S17_P17_245.wav,2.264327709516857,3.956868133737833,2.199003568449508
dev/1/S17_P17_246.wav,2.056258886917453,3.52293314922223,2.0764630112879185
dev/1/S17_P17_247.wav,2.1562460096232874,3.871855716901539,2.355778441527736
dev/1/S17_P17_250.wav,2.3053932534196337,3.872616663911936,2.1060796051658968
dev/1/S17_P17_252.wav,2.13420794431196,3.690341708635398,2.0789228240662974
dev/1/S17_P17_253.wav,2.164079712747313,3.851862780408201,2.1602177322068177
dev/1/S17_P17_254.wav,2.295917336533861,3.764050267826855,2.2707849706389296
dev/1/S17_P17_255.wav,2.1928895799319155,3.9041571180622494,2.162023647012373
dev/1/S17_P17_256.wav,2.2587137756389626,3.662867650821929,2.3049566090582347
dev/1/S17_P17_257.wav,2.5576350475409684,3.7372469328993474,2.416259737896735
dev/1/S17_P17_258.wav,2.427699576726579,3.686384156617297,2.340400382369608
dev/1/S17_P17_259.wav,2.25535239035344,3.756637869145532,2.263809529938886
dev/1/S17_P17_260.wav,2.009079319731899,3.837960629891406,2.224791567357585
dev/1/S17_P17_262.wav,2.249159871794254,3.866571165876974,2.1959347359138253
dev/1/S17_P17_263.wav,2.267894878248931,3.615728536551424,2.199594956000843
dev/1/S17_P17_264.wav,2.226722666640513,3.8490943289738535,2.1630684929972293
dev/1/S17_P17_265.wav,2.176682724905766,3.800187037834919,2.19874524827758
dev/1/S17_P17_266.wav,2.3635922976628,3.4963201110698856,2.118520927228948
dev/1/S17_P17_267.wav,2.1711913189785736,3.7793495984348,2.412605615499066
dev/1/S17_P17_268.wav,2.583137274695411,3.822873874161827,2.5817570533439214
dev/1/S17_P17_269.wav,2.211751935017753,3.992843426063264,2.323460810141876
dev/1/S17_P17_270.wav,2.234402485955541,3.771503654987775,2.1007247291182494
dev/1/S17_P17_271.wav,2.274621090053338,3.80980386535826,2.419492222990952
dev/1/S17_P17_272.wav,2.186552348658542,3.9559223552294296,2.4199233768734523
dev/1/S17_P17_273.wav,2.6705336911746302,3.993594874855098,2.695016743164344
dev/1/S17_P17_274.wav,2.258437833156872,3.8276392216072783,2.301072539219707
dev/1/S17_P17_275.wav,2.1603263109710724,3.7659216138851823,2.195569157334278
dev/1/S17_P17_276.wav,2.7041477944834127,3.898716098280148,2.5109624456056343
dev/1/S17_P17_277.wav,2.2801762161808123,3.8235039141745872,2.473837125288305
dev/1/S17_P17_278.wav,2.266099170586051,3.799989324294612,2.142870206528838
dev/1/S17_P17_279.wav,2.485595060385293,3.896929286340576,2.497050638815816
dev/1/S17_P17_280.wav,2.1436557571668096,3.7617805717265553,2.1754607911399586
dev/1/S17_P17_281.wav,2.316531183666416,3.657757135673213,2.327808887190334
dev/1/S17_P17_282.wav,2.304829916227962,3.913304565049013,2.3683009447143526
dev/1/S17_P17_283.wav,2.1867032886827382,3.901796012804128,2.226299070221767
dev/1/S17_P17_284.wav,2.168929289804194,3.722656139515441,2.1772333616558823
dev/1/S17_P17_285.wav,2.1713238822805487,3.756933051520402,2.191595145482629
dev/1/S17_P17_286.wav,2.4089324978284865,3.915384351476288,2.46728152441598
dev/1/S17_P17_287.wav,2.2053963125485256,3.8403337081262783,2.301551429521946
dev/1/S17_P17_288.wav,2.2824538876328764,3.78262975821162,2.175244407518527
dev/1/S17_P17_289.wav,2.213322949120805,3.822750588177975,2.3881988585627103
dev/1/S17_P17_290.wav,2.394207318847553,3.816727567919594,2.201970620111061
dev/1/S17_P17_291.wav,2.085287201227134,3.709449112864519,2.167904585894559
dev/1/S17_P17_293.wav,2.2530716473189614,3.837587423431966,2.145495998942493
dev/1/S17_P17_294.wav,2.607208867775838,3.71158264650394,2.306341692231806
dev/1/S17_P17_295.wav,2.3895952406189283,3.840677357194812,2.114204998916734
dev/1/S17_P17_296.wav,2.286646231476994,3.864802815588535,2.30586789467693
dev/1/S17_P17_297.wav,2.228334929292832,3.85381791003937,2.12914617614111
dev/1/S17_P17_298.wav,2.249539335954484,3.8850992499440378,2.131389022315821
dev/1/S17_P17_300.wav,2.1428020600630138,3.850321024593559,2.357373200756098
dev/1/S17_P17_301.wav,2.4823826339756025,3.918221316042569,2.3569817016723453
dev/1/S17_P17_302.wav,2.447661840169623,3.7125407067018377,2.267493999417161
dev/1/S17_P17_303.wav,2.3632572444188127,3.655349569632924,2.223015920642612
dev/1/S17_P17_304.wav,2.315589142807156,3.525407910600614,2.551581027550553
dev/1/S17_P17_306.wav,2.1712841487553023,3.82802517151358,2.404994780454737
dev/1/S17_P17_307.wav,2.181003974828644,3.8923457895201823,2.102473051154904
dev/1/S17_P17_308.wav,2.3002161432743726,3.60702354560481,2.1116953007430914
dev/1/S17_P17_309.wav,2.4766380412163524,3.9074946164861735,2.5474843928916378
dev/1/S17_P17_310.wav,2.528399828042048,3.68604650608907,2.307411505560516
dev/1/S17_P17_311.wav,2.2579427727221795,3.749575713909602,2.0783717327990687
dev/1/S17_P17_312.wav,2.163211921775712,3.933924124864464,2.391328855379058
dev/1/S17_P17_314.wav,2.1132817402465296,3.7738152934431457,2.034108107189725
dev/1/S17_P17_315.wav,2.1826689801467967,3.64963139667975,2.0262304489389065
dev/1/S17_P17_316.wav,2.229445107501608,3.8919348708298585,2.2927305924266457
dev/1/S17_P17_317.wav,2.448531161204058,3.6913704880230425,2.1872309302258706
dev/1/S17_P17_319.wav,2.275833785393355,3.803725396762161,2.2094898420576583
dev/1/S17_P17_320.wav,2.2681508768546395,3.719922364242665,2.1906385416205345
dev/1/S17_P17_321.wav,2.2487537286396893,3.6885307690575178,2.153647525657645
dev/1/S17_P17_322.wav,2.232165432780191,3.7082571202051646,2.1859638788028146
dev/1/S17_P17_323.wav,2.125027940243508,3.794222646888806,2.182381510621536
dev/1/S17_P17_324.wav,2.558599034123015,3.840213554519256,2.419757069807307
dev/1/S17_P17_325.wav,2.171821513716289,3.825013066396902,2.217850324092913
dev/1/S17_P17_326.wav,2.1796361310350703,3.7925475256317007,2.2737550285761725
dev/1/S17_P17_327.wav,2.14489136953064,3.646298726157223,2.1913089961012866
dev/1/S17_P17_328.wav,2.310586119398452,3.829751922940973,2.236210710654834
dev/1/S17_P17_329.wav,2.1074342877043843,3.7082602098034,2.1543897405887846
dev/1/S17_P17_330.wav,2.2076152498467105,3.834040917005893,2.2056687189116087
dev/1/S17_P17_331.wav,2.1431958656162524,3.825876091775573,2.221940024582043
dev/1/S17_P17_332.wav,2.370033166798341,3.698851127716467,2.2056794011022087
dev/1/S17_P17_333.wav,2.312030947175445,3.851469428089751,2.343523506492404
dev/1/S17_P17_334.wav,2.177276364557025,3.7820191121575935,2.325593579492601
dev/1/S17_P17_335.wav,2.194887841293576,3.918242711269054,2.182938581889149
dev/1/S17_P17_336.wav,2.2105611424745875,3.887005784546158,2.2120293313464363
dev/1/S17_P17_337.wav,2.300534483439092,3.786401099371176,2.1935797128896737
dev/1/S17_P17_338.wav,2.2174901724660936,3.852841789702381,2.2947908730765976
dev/1/S17_P17_339.wav,2.169737341860967,3.91536740919634,2.205473371624953
dev/1/S17_P17_340.wav,2.226821621404704,3.810450334006002,2.2516461274572954
dev/1/S17_P17_341.wav,2.176742722830161,3.73978706539056,2.16613899587906
dev/1/S17_P17_342.wav,2.270529870083993,3.7744678615505975,2.248727418857332
dev/1/S17_P17_343.wav,2.559184801340644,3.920586835068293,2.4857448290489192
dev/1/S17_P17_344.wav,2.2306972153210243,3.7739577250393648,2.163963020788969
dev/1/S17_P17_346.wav,2.2215177231942507,3.752096213036687,2.1787655340273004
dev/1/S17_P17_347.wav,2.3437025232205007,3.863485566172368,2.3749640475721043
dev/1/S17_P17_349.wav,2.20559379000679,3.853465916478599,2.1162395456812817
dev/1/S17_P17_350.wav,2.211316798955538,3.7169230410683376,2.113087876281188
dev/1/S17_P17_351.wav,2.316273284764605,3.799512982466082,2.1755057568548235
dev/1/S17_P17_352.wav,2.3736696830683965,3.8509753524483625,2.517458377998667
dev/1/S17_P17_353.wav,2.3575420136331444,3.780645441230432,2.16947087662382
dev/1/S17_P17_354.wav,2.137589872956039,3.444748255446397,2.163164729482587
dev/1/S17_P17_355.wav,2.270332984374648,3.828703708340677,2.1282420295242592
dev/1/S17_P17_356.wav,2.255386929571184,3.8746071796875454,2.1817171335088603
dev/1/S17_P17_357.wav,2.2127823713238834,3.8135807785858673,2.089880980680327
dev/1/S17_P17_358.wav,2.1482092194315188,3.832311160302043,2.143040856375841
dev/1/S17_P17_359.wav,2.167764850539497,3.833576568541563,2.145808917514856
dev/1/S17_P17_361.wav,2.205173925684261,3.664515749560144,2.1674334784230287
dev/1/S17_P17_362.wav,2.096740387729071,3.610002584852604,2.088103515756252
dev/1/S17_P17_363.wav,2.1307319512306027,3.4595732632958565,2.020861830591125
dev/1/S17_P17_364.wav,2.114171827519645,3.987537834417276,2.186414626620913
dev/1/S17_P17_365.wav,2.239708975182972,3.8194583909585855,2.119027640912956
dev/1/S17_P17_366.wav,2.195822027405796,3.9077566804870223,2.319511369512146
dev/1/S17_P17_367.wav,2.0568009317865563,3.862534189998173,2.023858082054224
dev/1/S17_P17_368.wav,2.1041652837922937,3.516597889039593,2.0480694760913614
dev/1/S17_P17_369.wav,2.340656402969904,3.803182539581837,2.330841501215197
dev/1/S17_P17_370.wav,2.1786234634981256,3.5714979204687407,2.052890936665772
dev/1/S17_P17_372.wav,2.24430001932004,3.585145952164536,2.155119801633812
dev/1/S17_P17_374.wav,2.226343849547623,3.834657208587488,2.218875052173592
dev/1/S17_P17_375.wav,2.3313149824709827,3.613682611715351,2.1598356012144384
dev/1/S17_P17_376.wav,2.23546687825986,3.5578129147592783,2.226124349545642
dev/1/S17_P17_377.wav,2.165761055961391,3.7336091521083823,2.185702733282322
dev/1/S17_P17_378.wav,2.2660229977153863,3.6437863398446937,2.356751400564311
dev/1/S17_P17_379.wav,2.1868152635965004,3.763806090399804,2.317167776571988
dev/1/S17_P17_380.wav,2.4936855171830192,3.622593184312427,2.3616229540106106
dev/1/S17_P17_381.wav,2.321346737960487,3.668810996070452,2.209384474405776
dev/1/S17_P17_382.wav,2.2975282456436283,3.5900845237590127,2.329555763637478
dev/1/S17_P17_383.wav,2.588589864132356,4.191505434010494,3.048761326690721
dev/1/S17_P17_384.wav,2.7765227333260505,3.8039512732431424,2.8484445913797467
dev/1/S17_P17_385.wav,2.7473582142231665,3.78348918306603,2.744160295852005
dev/1/S17_P17_386.wav,2.50167642891537,3.656436455001175,2.334921380359465
dev/1/S17_P17_387.wav,2.4140931156583294,3.838869631636578,2.47333306130437
dev/1/S17_P17_388.wav,2.242429204776541,3.684464401727154,2.171984993149283
dev/1/S17_P17_389.wav,2.5338794902018646,3.862678001671808,2.770265424705227
dev/1/S17_P17_391.wav,2.5589837554505697,3.658073408206981,2.338574721918023
dev/1/S17_P17_392.wav,2.0379190345814764,3.854562447617533,2.22055850135998
dev/1/S17_P17_393.wav,2.2426089265527787,3.565145087238175,2.314941747436124
dev/1/S17_P17_394.wav,2.208054013521966,3.739976881664131,2.27236835256898
dev/1/S17_P17_395.wav,2.2199743739130424,3.763305879178068,2.222835496646777
dev/1/S17_P17_396.wav,2.233026581877549,3.698354486266505,2.1530775693247306
dev/1/S17_P17_398.wav,2.24932535779425,3.957931312102664,2.278065395530409
dev/1/S17_P17_399.wav,2.272390544764429,3.776357755484225,2.185413958504153
dev/1/S17_P17_400.wav,2.5068160697962463,3.888075808179309,2.3804925960344416
dev/1/S17_P17_401.wav,2.224955547131805,3.998187888869596,2.246344967385366
dev/1/S17_P17_402.wav,2.1595540266268745,3.83645301026733,2.3343739649268698
dev/1/S17_P17_403.wav,2.2777481549555234,3.662154834912032,2.24115092661221
dev/1/S17_P17_404.wav,2.2740026958708657,3.99212614170206,2.299706923628038
dev/1/S17_P17_405.wav,2.274318119299882,3.912336241250241,2.140054374401484
dev/1/S17_P17_406.wav,2.385279314714202,3.856250276638912,2.341295847362429
dev/1/S17_P17_407.wav,2.2379332603453643,3.703098610611455,2.057253501922495
dev/1/S17_P17_408.wav,2.01435818464394,3.7060530680406254,2.011886626635336
dev/1/S17_P17_409.wav,2.2340195935966314,3.8893923574356255,2.110197943254809
dev/1/S07_P18_0.wav,2.147568859374661,3.482111657276915,2.190573529180301
dev/1/S07_P18_3.wav,2.3701071887338045,3.495483838450486,2.180603812082582
dev/1/S07_P18_4.wav,2.170329195438959,3.1986544625406603,2.00160444503745
dev/1/S07_P18_5.wav,2.263267128735252,3.197471994524978,2.2612842640522457
dev/1/S07_P18_7.wav,2.040600946981428,3.292349732922217,1.9402841973706093
dev/1/S07_P18_8.wav,2.007555461748345,3.297258857953007,2.161912003174309
dev/1/S07_P18_10.wav,2.1957485179119303,3.484789123581298,2.31852672864553
dev/1/S07_P18_11.wav,2.181184277446884,3.419418578037806,2.2839398311721903
dev/1/S07_P18_12.wav,2.302351794125846,3.4664663890725067,2.2878151004139387
dev/1/S07_P18_14.wav,2.398934157437824,3.574423548524473,2.3281690842999305
dev/1/S07_P18_16.wav,2.2108193426726968,3.902690318231867,2.201951366665964
dev/1/S07_P18_17.wav,2.0371739394413257,3.5006077727345195,2.117058547018887
dev/1/S07_P18_18.wav,2.162079290147691,3.309688919837336,2.2024982925573964
dev/1/S07_P18_19.wav,2.1903850287876567,3.1921139980828164,2.069143515673278
dev/1/S07_P18_20.wav,2.4984968510480816,3.467859478341671,2.305655417231185
dev/1/S07_P18_21.wav,2.129986102731672,3.38699819686421,2.0344514771369213
dev/1/S07_P18_22.wav,2.659953528376859,3.1930733118233925,2.498361180323535
dev/1/S07_P18_23.wav,2.4654665218849243,3.647626695635644,2.3143074253011897
dev/1/S07_P18_24.wav,2.132124548935191,3.5062646354212013,2.045307642438212
dev/1/S07_P18_25.wav,2.379878151671379,3.673861904295826,2.2084751018699977
dev/1/S07_P18_26.wav,2.456035097341052,3.612099038678547,2.286233205953496
dev/1/S07_P18_27.wav,2.5930535754387205,3.646354241661849,2.4931506051954626
dev/1/S07_P18_28.wav,2.628224885771793,3.709534109539395,2.599596490487647
dev/1/S07_P18_29.wav,2.154047717308448,3.605603328346978,2.1673345946682456
dev/1/S07_P18_30.wav,2.21088486612396,3.4115403841915395,2.255679385773362
dev/1/S07_P18_31.wav,2.221740466487957,3.5851507522129755,2.1075162865569688
dev/1/S07_P18_32.wav,2.0603724327016564,3.5168906946662304,2.2456962649453254
dev/1/S07_P18_33.wav,2.257226072929135,3.5249230970418783,2.1803488771808843
dev/1/S07_P18_34.wav,2.5057996211330145,3.644546201862613,2.372919604803326
dev/1/S07_P18_35.wav,2.216178135795305,3.465603457803553,2.1830536500325106
dev/1/S07_P18_36.wav,2.257678064437001,3.6285266213749576,2.175204544654883
dev/1/S07_P18_37.wav,2.2031555813820525,3.475529300633698,2.331100040096524
dev/1/S07_P18_38.wav,2.163019186244573,3.4701863436460862,2.218155676615781
dev/1/S07_P18_39.wav,2.2861644906772125,3.837586117057208,2.3088938919793205
dev/1/S07_P18_40.wav,2.3964606399937867,3.6627844262174007,2.399391936314968
dev/1/S07_P18_41.wav,2.192637974549966,3.3089843409118203,2.082391952046512
dev/1/S07_P18_42.wav,2.4637691237870007,3.515227725083886,2.357062615528806
dev/1/S07_P18_43.wav,2.1206444596154554,3.668219613183509,2.0554538162841807
dev/1/S07_P18_44.wav,2.3221426146653155,3.71180017870488,2.3253042039243192
dev/1/S07_P18_45.wav,2.355529745196568,3.4697427762001687,2.333335056001948
dev/1/S07_P18_46.wav,2.481416786090895,3.6471325725783657,2.383385550323094
dev/1/S07_P18_47.wav,1.991746727931263,3.560373919722068,2.2638915872582164
dev/1/S07_P18_49.wav,2.284015414817831,3.5851691945555006,2.1723829841817457
dev/1/S07_P18_50.wav,2.2992373276128686,3.642745193017655,2.196046932344698
dev/1/S07_P18_51.wav,2.8003198750216,3.632787266727629,2.293330912157977
dev/1/S07_P18_52.wav,2.2048494663777203,3.1680472587208977,2.2415164116952115
dev/1/S07_P18_53.wav,2.190258858885933,3.408498611568245,2.193568594332664
dev/1/S07_P18_54.wav,2.054931848822222,3.4804646601639355,2.0330342962681693
dev/1/S07_P18_56.wav,2.484585164707126,3.5167948455020874,2.1130668890523574
dev/1/S07_P18_57.wav,2.137319086278814,3.5089379600250497,2.3167540174055787
dev/1/S07_P18_58.wav,2.0281681709959005,3.795699663805423,2.3261103563213634
dev/1/S07_P18_59.wav,2.097186123155869,3.530932527480352,2.0798516409454337
dev/1/S07_P18_60.wav,2.210347486763024,3.5805645499278485,2.118405916928189
dev/1/S07_P18_61.wav,2.123973576848236,3.618532475069351,2.163468283946782
dev/1/S07_P18_63.wav,1.9734904568039704,3.4270840524449904,2.188648600964541
